id,hotel_nome,fonte,estrelas,destino_id,destino_nome,pais,pais_code,dest_lat,dest_lon
314582,Hiperdino,hotel_centroid,3,24050,Granadilla de Abona,XX,XX,,
334740,Mama Sandra,geo_not_found,3,25655,Akute,XX,XX,,
334741,Sample Restaurant,geo_not_found,3,25655,Akute,XX,XX,,
334687,Rock View Bar and Lounge,geo_not_found,3,25649,Agege,XX,XX,,
334688,Oba's Unique Bar,geo_not_found,3,25649,Agege,XX,XX,,
334689,AZ's Place Wine Shop and Restaurant,geo_not_found,3,25649,Agege,XX,XX,,
334690,Kia And Testimony Hotel,geo_not_found,3,25649,Agege,XX,XX,,
334691,Tip Top Hostel Nigeria Limited,geo_not_found,2,25649,Agege,XX,XX,,
334696,Agege Area Office,geo_not_found,3,25649,Agege,XX,XX,,
334697,Agege Local Government Office Area B,geo_not_found,3,25649,Agege,XX,XX,,
351008,Shanghai No. 1 Department Store,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351014,La Samaritaine,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351015,Printemps,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351016,KaDeWe,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351017,[[Milan/Centro Storico#Q51112,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351018,[[Milan/Centro Storico#La Rinascente,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351020,Mitsukoshi,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351021,Takashimaya,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351023,[[Mexico_City/Polanco#,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351034,Hayashi Department Store,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351035,Fortnum & Mason,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351036,Harrods,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351037,Harvey Nichols,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351038,Liberty,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351039,Selfridges,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351040,Bergdorf Goodman,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
351041,Bloomingdale's,gmaps_not_found,3,27095,Legacy retailers,XX,XX,,
62169,Huang’s Tea Factory (黃記茶廠)-,geo_not_found,3,6668,Tian Song Pi Agricultural Leisure Area,XX,XX,,
120893,Church of St. Dominic of Guzmán,geo_not_found,3,10505,San Cristóbal de La Laguna,XX,XX,,
115947,Jagannath Lodge,geo_not_found,3,10174,Koraput,XX,XX,,
115948,Sri Ram Hotel,geo_not_found,3,10174,Koraput,XX,XX,,
245326,Colony Club,hotel_centroid,3,18521,Western Barbados,XX,XX,,
245335,[[Akko]],hotel_centroid,3,18525,Western Galilee,XX,XX,,
245336,[[Nahariyya]],hotel_centroid,3,18525,Western Galilee,XX,XX,,
276738,Amir-agin Han,hotel_centroid,3,20994,Novi Pazar,XX,XX,,
117475,Jannah,geo_not_found,3,10263,Kuala Kangsar,XX,XX,,
207549,Namdang Stone Bridge,hotel_centroid,3,16124,Sibsagar,XX,XX,,
207550,Na Pukhuri Shiva Dol,hotel_centroid,3,16124,Sibsagar,XX,XX,,
207553,Shiva Dol,hotel_centroid,3,16124,Sibsagar,XX,XX,,
135620,Gauri Shankar Temple,geo_not_found,3,11385,Manali,XX,XX,,
135329,Saagar sangam,geo_not_found,3,11370,Malvan,XX,XX,,
136351,Janardhana Swamy temple,geo_not_found,3,11421,Mandya,XX,XX,,
136232,Neel Nirjaney,geo_not_found,3,11413,Mandarmani,XX,XX,,
130206,Lyceum Health and Fitness Club,geo_not_found,3,11029,Long Beach Island,XX,XX,,
136226,Digante,geo_not_found,3,11413,Mandarmani,XX,XX,,
130215,Island Sun Jewelers,geo_not_found,3,11029,Long Beach Island,XX,XX,,
130214,Hand's Department Store,geo_not_found,3,11029,Long Beach Island,XX,XX,,
137494,Al-Baik Restaurant,geo_not_found,3,11468,Manjeri,XX,XX,,
143889,Middle Bass Island Airport,geo_not_found,3,11906,Middle Bass Island,XX,XX,,
135617,Rohtang Pass,geo_not_found,3,11385,Manali,XX,XX,,
136370,Samrdh Karoly Restaurant,geo_not_found,3,11421,Mandya,XX,XX,,
137434,Cliff House Restaurant,geo_not_found,3,11465,Manitou Springs,XX,XX,,
137485,Pandallur Hills,geo_not_found,3,11468,Manjeri,XX,XX,,
136237,The Sana Beach,geo_not_found,3,11413,Mandarmani,XX,XX,,
137493,Al-Madheena Restaurant,geo_not_found,3,11468,Manjeri,XX,XX,,
135429,Beachcomber Island,geo_not_found,3,11376,Mamanuca Islands,XX,XX,,
136364,Ranganthittu Bird Sanctuary,geo_not_found,3,11421,Mandya,XX,XX,,
136224,Tarangamala Guest House,geo_not_found,3,11413,Mandarmani,XX,XX,,
136368,Haripriya Restaurant,geo_not_found,3,11421,Mandya,XX,XX,,
135434,Ocean Sailing,geo_not_found,3,11376,Mamanuca Islands,XX,XX,,
135654,Moondance,geo_not_found,3,11385,Manali,XX,XX,,
136234,Sonar Bangla,geo_not_found,3,11413,Mandarmani,XX,XX,,
136357,Srirangapatna,geo_not_found,3,11421,Mandya,XX,XX,,
142411,Luther Burbank Park,geo_not_found,3,11814,Mercer Island,XX,XX,,
150397,Phanoy Lookout Point,geo_not_found,3,12399,Muang Ngoi Neua,XX,XX,,
135443,Vomo Island,geo_not_found,3,11376,Mamanuca Islands,XX,XX,,
135648,Johnson's Bar and cafe,geo_not_found,3,11385,Manali,XX,XX,,
137425,Manitou Cliff Dwellings,geo_not_found,3,11465,Manitou Springs,XX,XX,,
137487,Poonkudi Mana,geo_not_found,3,11468,Manjeri,XX,XX,,
140319,Seair Seaplanes,geo_not_found,3,11683,Mayne Island,XX,XX,,
140325,Mayne Island Fall Fair,geo_not_found,3,11683,Mayne Island,XX,XX,,
142415,Anise Thai,geo_not_found,3,11814,Mercer Island,XX,XX,,
137570,Mountain Man Mike's Bus Service,geo_not_found,3,11471,Manning Provincial Park,XX,XX,,
140511,Mancora Peru Beach House,geo_not_found,3,11698,Máncora,XX,XX,,
142407,Sound Transit,geo_not_found,3,11814,Mercer Island,XX,XX,,
149819,Spencer Canyon Campground,geo_not_found,3,12341,Santa Catalina Mountains,XX,XX,,
150401,Lattanavongsa Restaurant,geo_not_found,3,12399,Muang Ngoi Neua,XX,XX,,
154398,Indian Head,geo_not_found,3,12641,Narragansett,XX,XX,,
334727,Street carnival,geo_not_found,3,25655,Akute,XX,XX,,
334728,Boxing Contest,geo_not_found,3,25655,Akute,XX,XX,,
334733,Silemka Enterprises,geo_not_found,3,25655,Akute,XX,XX,,
334734,Cyngos confectionery and stores,geo_not_found,3,25655,Akute,XX,XX,,
334735,Jokaz Supermarket And Gift Shop,geo_not_found,3,25655,Akute,XX,XX,,
334736,Mr Biggs,geo_not_found,3,25655,Akute,XX,XX,,
334737,Maja Asun,geo_not_found,3,25655,Akute,XX,XX,,
334738,Kevin Spice,geo_not_found,3,25655,Akute,XX,XX,,
334739,Sahara Chicken,geo_not_found,3,25655,Akute,XX,XX,,
334742,Mikkie's Place,geo_not_found,3,25655,Akute,XX,XX,,
334743,Amala Hey,geo_not_found,3,25655,Akute,XX,XX,,
334744,Nourish station,geo_not_found,3,25655,Akute,XX,XX,,
334745,D Elders Bar,geo_not_found,3,25655,Akute,XX,XX,,
334746,Coded Garden,geo_not_found,3,25655,Akute,XX,XX,,
334747,Kebims Place,geo_not_found,3,25655,Akute,XX,XX,,
334748,Sami bar & club,geo_not_found,3,25655,Akute,XX,XX,,
334749,Chicago's Bar Grill,geo_not_found,3,25655,Akute,XX,XX,,
334750,Esteehi Lounge,geo_not_found,3,25655,Akute,XX,XX,,
334751,Lone Palm Local Grill,geo_not_found,3,25655,Akute,XX,XX,,
334752,Ice Joy Hotel,geo_not_found,3,25655,Akute,XX,XX,,
334753,Temi-ogbe Hotel,geo_not_found,3,25655,Akute,XX,XX,,
334754,Fourgates Lodges & Resorts,geo_not_found,3,25655,Akute,XX,XX,,
334755,Jab Hotel,geo_not_found,3,25655,Akute,XX,XX,,
334756,Chicago's Bar Grill & Motel,geo_not_found,3,25655,Akute,XX,XX,,
334757,Legacy 'B' Hotel and Resort,geo_not_found,3,25655,Akute,XX,XX,,
334758,Skykom Guest House,gmaps_not_found,3,25655,Akute,XX,XX,,
334759,A.K Wilson Guest House,gmaps_not_found,3,25655,Akute,XX,XX,,
334760,Ola Infinity Motel,gmaps_not_found,3,25655,Akute,XX,XX,,
334761,Salib Hotel,gmaps_not_found,3,25655,Akute,XX,XX,,
154320,Purandareshwar Temple,geo_not_found,3,12633,Narayanpur,XX,XX,,
154405,Narragansett Town Beach,geo_not_found,3,12641,Narragansett,XX,XX,,
148678,Moreton Island Adventures Accommodation,geo_not_found,3,12250,Moreton Island,XX,XX,,
336744,Fort-Ellis Hotel Ltd,hotel_centroid,3,25816,Gwagwalada,XX,XX,,
148672,Fort Cowan Cowan,geo_not_found,3,12250,Moreton Island,XX,XX,,
149818,Rose Canyon Campground,geo_not_found,3,12341,Santa Catalina Mountains,XX,XX,,
150402,Meen Indian Restaurant,geo_not_found,3,12399,Muang Ngoi Neua,XX,XX,,
154322,Padamvati Tank,geo_not_found,3,12633,Narayanpur,XX,XX,,
148671,The Tangalooma and Bulwer Wrecks,geo_not_found,3,12250,Moreton Island,XX,XX,,
150417,Veranda,geo_not_found,3,12399,Muang Ngoi Neua,XX,XX,,
153655,Radha Rani Temple,geo_not_found,3,12599,Barsana and Nandgaon,XX,XX,,
150406,Vita Restaurant,geo_not_found,3,12399,Muang Ngoi Neua,XX,XX,,
154318,Purandar Fort,geo_not_found,3,12633,Narayanpur,XX,XX,,
153654,Nandagram Temple,geo_not_found,3,12599,Barsana and Nandgaon,XX,XX,,
160235,Leno's Family Restaurant,geo_not_found,3,13014,North Canton,XX,XX,,
160237,356 Fighter Group Restaurant,geo_not_found,3,13014,North Canton,XX,XX,,
161915,Lembongan Dive Adventures,geo_not_found,3,13189,Nusa Lembongan,XX,XX,,
160236,Palombo's Italian Restaurant & Lounge,geo_not_found,3,13014,North Canton,XX,XX,,
160572,Grande Mosquée de Kong,geo_not_found,3,13066,Northern Savanna,XX,XX,,
161894,Sandy Bay,geo_not_found,3,13189,Nusa Lembongan,XX,XX,,
185672,Borjan,geo_not_found,3,14700,Rahimyar Khan,XX,XX,,
193717,Saint-Constant Outdoor Base,geo_not_found,3,15254,Saint-Constant,XX,XX,,
184445,"Canada Centre, Metulla",geo_not_found,3,14613,Galilee Panhandle,XX,XX,,
184514,Ken's Restaurant,geo_not_found,3,14621,Quanah,XX,XX,,
185083,"Casa San Bartolomé, B&B",geo_not_found,3,14654,Quetzaltenango,XX,XX,,
170913,Champadali D.F.O. Rest House and Dormitory,geo_not_found,3,13770,Bibhutibhushan Wildlife Sanctuary,XX,XX,,
184442,Jordan River Rafting,geo_not_found,3,14613,Galilee Panhandle,XX,XX,,
185089,Spain (España) (Honorary),geo_not_found,3,14654,Quetzaltenango,XX,XX,,
186925,Walpaulban Tara,geo_not_found,3,14793,Río Plátano Biosphere Reserve,XX,XX,,
336212,Ojota Market,gmaps_not_found,3,25789,Ojota,XX,XX,,
336213,El Shadia Super Market,gmaps_not_found,3,25789,Ojota,XX,XX,,
336214,J Martins Provisions,gmaps_not_found,3,25789,Ojota,XX,XX,,
336215,234 Stores Ojota,gmaps_not_found,3,25789,Ojota,XX,XX,,
336216,Binu Konu Market,gmaps_not_found,3,25789,Ojota,XX,XX,,
336217,Akosiwa Organic and Herbs,gmaps_not_found,3,25789,Ojota,XX,XX,,
336218,Amala Yahoo Spot,gmaps_not_found,3,25789,Ojota,XX,XX,,
336219,Neneh's Place,gmaps_not_found,3,25789,Ojota,XX,XX,,
336220,Maduka Kitchen And Bar,gmaps_not_found,3,25789,Ojota,XX,XX,,
336221,Kalabar Kitchen,gmaps_not_found,3,25789,Ojota,XX,XX,,
336222,GiftHouse,gmaps_not_found,3,25789,Ojota,XX,XX,,
336223,Obelawo,gmaps_not_found,3,25789,Ojota,XX,XX,,
336224,Fingerbite Restaurant,gmaps_not_found,3,25789,Ojota,XX,XX,,
336225,3ZEES,gmaps_not_found,3,25789,Ojota,XX,XX,,
336226,Alfred Bar N Lounge,gmaps_not_found,3,25789,Ojota,XX,XX,,
336227,Gvans Lounge,gmaps_not_found,3,25789,Ojota,XX,XX,,
336228,City Bar,gmaps_not_found,3,25789,Ojota,XX,XX,,
336229,K. C World Bar,gmaps_not_found,3,25789,Ojota,XX,XX,,
336230,One Sport Bar,gmaps_not_found,3,25789,Ojota,XX,XX,,
336231,Dawn Carrington Hotels & Suites,gmaps_not_found,3,25789,Ojota,XX,XX,,
336232,Crestview Hotel & Suites,gmaps_not_found,3,25789,Ojota,XX,XX,,
336233,Beij Inn And Suites,gmaps_not_found,3,25789,Ojota,XX,XX,,
336234,Ree Danielles Hotels And Suites,gmaps_not_found,3,25789,Ojota,XX,XX,,
359349,Thermal mineral water springs and sulphur baths,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359350,Dibra Museum,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359351,The Elez Isufi Boulevard,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359352,Skanderbeg Monument,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359353,Dibra Park,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359354,Pazari i Peshkopise,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359355,Revanija,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359356,Turshi:,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359357,Turkish Bakllava-Dibra style:,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359358,Vranici Street House Coffe Bar,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359359,D.O.N Coffe Bar & Lounge,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359360,Bolzano Lounge Diber,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359361,Bar New York-Peshkopi,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359362,Triangolo Lounge,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359363,Glendi's House,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359364,Turizmi i Vjeter,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359365,Resort Zerja and Spa,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359366,Hotel Termal,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359367,Hotel Brooklyn,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359368,Hotel Korabi,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359369,"Hotel ""Kristali""",gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359370,"Hotel Alpin,",gmaps_not_found,3,27876,Peshkopi,XX,XX,,
359371,Hotel Monopoly,gmaps_not_found,3,27876,Peshkopi,XX,XX,,
196439,Courtyard San Francisco Airport,geo_not_found,3,15429,San Bruno,XX,XX,,
174159,Orléans Express,geo_not_found,3,13972,Grande-Vallée and Petite-Vallée,XX,XX,,
184446,Shulman Chocolate Museum,geo_not_found,3,14613,Galilee Panhandle,XX,XX,,
185073,Restaurant y Mirador Panorama,geo_not_found,3,14654,Quetzaltenango,XX,XX,,
186919,Travelling down the Rio Platano,geo_not_found,3,14793,Río Plátano Biosphere Reserve,XX,XX,,
184444,Manara Cliff,geo_not_found,3,14613,Galilee Panhandle,XX,XX,,
186924,Walpaulban Sirpi,geo_not_found,3,14793,Río Plátano Biosphere Reserve,XX,XX,,
184433,Prehistoric Man Museum,geo_not_found,3,14613,Galilee Panhandle,XX,XX,,
199167,Transportes del Sol,geo_not_found,3,15577,Santa Ana (El Salvador),XX,XX,,
196595,Mercado José Castillo Tielemans,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
184513,Dutch's Restaurant,geo_not_found,3,14621,Quanah,XX,XX,,
186932,"Hospedaje Los Angeles, Don Luis",geo_not_found,3,14793,Río Plátano Biosphere Reserve,XX,XX,,
193702,Restaurant Le Caucus St-Constant,geo_not_found,3,15254,Saint-Constant,XX,XX,,
199197,San Andrés,geo_not_found,3,15577,Santa Ana (El Salvador),XX,XX,,
184438,Tel Dan Nature Reserve,geo_not_found,3,14613,Galilee Panhandle,XX,XX,,
184503,Hardeman County Museum,geo_not_found,3,14621,Quanah,XX,XX,,
190095,Pescado Roatan,geo_not_found,3,15001,Roatán,XX,XX,,
184512,Briscoe Family Restaurant,geo_not_found,3,14621,Quanah,XX,XX,,
185071,Celas Maya Spanish School,geo_not_found,3,14654,Quetzaltenango,XX,XX,,
186920,La Ruta Moskitia Ecotourism Alliance,geo_not_found,3,14793,Río Plátano Biosphere Reserve,XX,XX,,
190088,Roatan Insiders - Cruise Excursions & Island Tour,geo_not_found,3,15001,Roatán,XX,XX,,
189362,Restaurante La Hacienda,geo_not_found,3,14950,Rincón de la Vieja Volcano National Park,XX,XX,,
190098,Steel Pan Alley,geo_not_found,3,15001,Roatán,XX,XX,,
193592,Sainshand Stadium,geo_not_found,3,15248,Sainshand,XX,XX,,
193714,Isatis Sport St-Constant,geo_not_found,3,15254,Saint-Constant,XX,XX,,
190085,Roatán Butterfly Garden,geo_not_found,3,15001,Roatán,XX,XX,,
191955,Prospect Cottage and Aubrey Cottage,geo_not_found,3,15128,Rottingdean,XX,XX,,
192200,Atma Gyan Wild Yoga and Safari,geo_not_found,3,15144,Chitwan National Park,XX,XX,,
193595,Sydney Restaurant,geo_not_found,3,15248,Sainshand,XX,XX,,
193693,Saint-Constant Catholic Church,geo_not_found,3,15254,Saint-Constant,XX,XX,,
190091,Caribbean Divers Roatán,geo_not_found,3,15001,Roatán,XX,XX,,
193590,Saran Khukhuu Theater,geo_not_found,3,15248,Sainshand,XX,XX,,
193694,Saint-Constant Cemetery,geo_not_found,3,15254,Saint-Constant,XX,XX,,
197295,The Westin Atlanta Perimeter North,geo_not_found,3,15473,Sandy Springs,XX,XX,,
199525,Walk along the Riu de Santa Eulalia,geo_not_found,3,15600,Santa Eulària des Riu,XX,XX,,
189695,Bahia Blanca,geo_not_found,3,14970,Rio San Juan,XX,XX,,
190086,Roatan Brewery,geo_not_found,3,15001,Roatán,XX,XX,,
190100,Shirkie's Barrio Dorcas Ranch,geo_not_found,3,15001,Roatán,XX,XX,,
193697,Boulangerie et Pâtisserie au Four et au Moulin,geo_not_found,3,15254,Saint-Constant,XX,XX,,
194604,American Memorial Park,geo_not_found,3,15311,Saipan,XX,XX,,
190106,The Beach Club San Simon,geo_not_found,3,15001,Roatán,XX,XX,,
193596,Tumbaash Restaurant and Pub,geo_not_found,3,15248,Sainshand,XX,XX,,
193715,Saint-Contant Municipal Library,geo_not_found,3,15254,Saint-Constant,XX,XX,,
198354,Old Barn Antique Mall Inc,geo_not_found,3,15527,San Juan Capistrano,XX,XX,,
198701,San Miguel Volcano,geo_not_found,3,15550,San Miguel (El Salvador),XX,XX,,
190108,Ooloonthoo Restaurant,geo_not_found,3,15001,Roatán,XX,XX,,
190123,Nelson Mandela Gateway,geo_not_found,3,15002,Robben Island,PT,PT,,
193713,Complexe aquatique Saint-Contant,geo_not_found,3,15254,Saint-Constant,XX,XX,,
194611,Canton Restaurant,geo_not_found,3,15311,Saipan,XX,XX,,
190097,Stanley Submarines,geo_not_found,3,15001,Roatán,XX,XX,,
191594,Rosh Haniqra,geo_not_found,3,15103,Rosh Haniqra,XX,XX,,
191957,Tudor Cottages and Tudor Close,geo_not_found,3,15128,Rottingdean,XX,XX,,
190083,Juan Manuel Gálvez International Airport,geo_not_found,3,15001,Roatán,XX,XX,,
193701,Restaurant Scores,geo_not_found,3,15254,Saint-Constant,XX,XX,,
196436,Hangry Planet,local,3,15429,San Bruno,XX,XX,,
199298,The Constantino Perez cigar factory,geo_not_found,3,15584,Santa Clara (Cuba),XX,XX,,
199507,Atitlan Solutions,geo_not_found,3,15597,Santa Cruz la Laguna,XX,XX,,
193704,Restaurant La Carcasse,geo_not_found,3,15254,Saint-Constant,XX,XX,,
194607,Dive Saipan,geo_not_found,3,15311,Saipan,XX,XX,,
191596,Rosh HaNikra Holiday Village,geo_not_found,3,15103,Rosh Haniqra,XX,XX,,
193594,American Space Dornogovi,geo_not_found,3,15248,Sainshand,XX,XX,,
193703,Eggspress St-Constant,geo_not_found,3,15254,Saint-Constant,XX,XX,,
193781,Savane des Petrification,geo_not_found,3,15259,Sainte-Anne,XX,XX,,
199295,Santa Clara railway station,geo_not_found,3,15584,Santa Clara (Cuba),XX,XX,,
199308,Mariscos El Canelo,geo_not_found,3,15585,Santa Clara De Cobre,XX,XX,,
199311,Six Flags Hurricane Harbor,geo_not_found,3,15586,Santa Clarita,XX,XX,,
199503,Los Elementos Kayak and Adventure Center,geo_not_found,3,15597,Santa Cruz la Laguna,XX,XX,,
199527,Can Pere Celler,geo_not_found,3,15600,Santa Eulària des Riu,XX,XX,,
199596,Santa Bárbara church,geo_not_found,3,15603,Santa Fe de Antioquia,XX,XX,,
199601,Hathaway Ranch & Oil Museum,geo_not_found,3,15604,Santa Fe Springs,XX,XX,,
200046,San Juan Hill,geo_not_found,3,15636,Santiago de Cuba,XX,XX,,
193695,Anytime Fitness,geo_not_found,3,15254,Saint-Constant,XX,XX,,
193587,Sainshand Railway Station,geo_not_found,3,15248,Sainshand,XX,XX,,
193710,Transit Café,geo_not_found,3,15254,Saint-Constant,XX,XX,,
197284,Extended Stay America - Atlanta - Perimeter - Crestline,geo_not_found,3,15473,Sandy Springs,XX,XX,,
198110,Los Cusingos Bird Sanctuary,geo_not_found,3,15511,San Isidro de El General,XX,XX,,
198342,Mission San Juan Capistrano,geo_not_found,3,15527,San Juan Capistrano,XX,XX,,
406005,Pe're Aristo Guest House,local+wikivoyage-listing,3,11413,Mandarmani,XX,XX,,
198402,San Juan Transit,geo_not_found,3,15531,San Juan Island,XX,XX,,
199186,Museo de Anatomia Humana de UNASA,geo_not_found,3,15577,Santa Ana (El Salvador),XX,XX,,
199245,El Capitán Canyon,geo_not_found,3,15579,Santa Barbara County,EG,EG,,
200057,Sres. Odalys López Rodrígez Miguel Angel (Chichi),geo_not_found,3,15636,Santiago de Cuba,XX,XX,,
193589,Danzanravjaa Museum,geo_not_found,3,15248,Sainshand,XX,XX,,
193711,Club Des 20 St Constant,geo_not_found,3,15254,Saint-Constant,XX,XX,,
194158,Leeward Islands Charters,geo_not_found,3,15283,Saint Kitts and Nevis,GB,GB,,
194603,Saipan International Airport,geo_not_found,3,15311,Saipan,XX,XX,,
196435,Tanforan Mall,local,3,15429,San Bruno,XX,XX,,
196520,Pieve of San Pancrazio,geo_not_found,3,15435,San Casciano in Val di Pesa,XX,XX,,
198343,Mission Basilica San Juan Capistrano,geo_not_found,3,15527,San Juan Capistrano,XX,XX,,
193692,Exporail (The Canadian Railway Museum),geo_not_found,3,15254,Saint-Constant,XX,XX,,
194610,Marianas Trekking,geo_not_found,3,15311,Saipan,XX,XX,,
406334,Pousada Solar dos Corrêa,local+wikivoyage-listing,2,11532,Maria Island National Park,XX,XX,,
406343,Maribo Sø Camping,local+wikivoyage-listing,3,11534,Marianna,XX,XX,,
406342,Hotel Maribo Søpark,local+wikivoyage-listing,3,11534,Marianna,XX,XX,,
406330,Hotel Central,local+wikivoyage-listing,3,11532,Maria Island National Park,XX,XX,,
196386,San Antonio de Areco Cultural Tour,local,3,15423,San Antonio de Areco,XX,XX,,
199328,"Extended Stay America - Los Angeles - Valencia, CA",geo_not_found,3,15586,Santa Clarita,XX,XX,,
199509,La Iguana Perdida,geo_not_found,3,15597,Santa Cruz la Laguna,XX,XX,,
199522,Iglesia de Santa Eulària des Riu,geo_not_found,3,15600,Santa Eulària des Riu,XX,XX,,
196588,Museo Mesoamericano del Jade,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
198347,Ortega's Capistrano Trading Post,geo_not_found,3,15527,San Juan Capistrano,XX,XX,,
198401,NW Seaplanes,geo_not_found,3,15531,San Juan Island,XX,XX,,
198712,Nature hikes and lake tours,geo_not_found,3,15550,San Miguel (El Salvador),XX,XX,,
198952,Shanti Shanti,geo_not_found,3,15564,San Pedro la Laguna,XX,XX,,
199019,"Parque Aventura, El Silencio de Los Angeles",geo_not_found,3,15568,San Ramon (Costa Rica),XX,XX,,
199127,San Simeon Beach Bar & Grill,geo_not_found,3,15574,San Simeon,XX,XX,,
200058,Sra. Vilma de los Milagros Román Jaén,geo_not_found,3,15636,Santiago de Cuba,XX,XX,,
205591,Puppet Restaurant,local,3,15982,Shangrila,XX,XX,,
196583,Templo de Santo Domingo Guzmán,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
199951,Birding Atitlán Expeditions,geo_not_found,3,15632,Santiago Atitlán,XX,XX,,
340726,Cycle paths,gmaps_not_found,3,26146,La Prairie,XX,XX,,
340727,Cross-country skiing,gmaps_not_found,3,26146,La Prairie,XX,XX,,
197075,Bygdasavnid Norðara Koyta á Sandi,geo_not_found,3,15462,Sandoyar,XX,XX,,
199196,Casa Blanca,geo_not_found,3,15577,Santa Ana (El Salvador),XX,XX,,
199305,Santa Clara Libre,geo_not_found,3,15584,Santa Clara (Cuba),XX,XX,,
199505,Santa Cruz Spanish School,geo_not_found,3,15597,Santa Cruz la Laguna,XX,XX,,
205012,Shenanigans,local,3,15949,Sewanee,XX,XX,,
205594,The Shangri-La Yak Cheese Shop,local,3,15982,Shangrila,XX,XX,,
208179,Lucky Ocean Supermarket,local,3,16154,Sihanoukville,XX,XX,,
210463,Railway workers canteen,local,3,16297,Slyudyanka,XX,XX,,
233385,Dreamland,local,3,17791,Twante,XX,XX,,
196592,Spanish Immersion School La Casa en el Árbol,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
197267,Anne Frank in the World: 1929-1945,geo_not_found,3,15473,Sandy Springs,XX,XX,,
199320,Courtyard by Marriott Santa Clarita,geo_not_found,3,15586,Santa Clarita,XX,XX,,
199773,Pea Soup Andersen's,geo_not_found,3,15614,Santa Nella,XX,XX,,
199777,Santa Paula Airport,geo_not_found,3,15615,Santa Paula,XX,XX,,
201506,Savan Vegas Casino,geo_not_found,3,15727,Savannakhet,XX,XX,,
340728,Gluten Free Roseline Bakery,gmaps_not_found,3,26146,La Prairie,XX,XX,,
199035,San Saba River Nature Park,geo_not_found,3,15570,San Saba,XX,XX,,
199125,Piedras Blancas Lightstation,geo_not_found,3,15574,San Simeon,XX,XX,,
205595,Soyala Tibetan Diner & Bar,local,3,15982,Shangrila,XX,XX,,
207144,Longquan Temple,local,3,16095,Shizuishan,XX,XX,,
208176,Travel to the islands of Koh Rong or Koh Rong Sanloem,local,3,16154,Sihanoukville,XX,XX,,
196600,Mercado de Dulces y Artesanías,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
196597,Handicrafts market,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
196602,Marchante Mercadito Culinario,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
196619,Restaurante Miura,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
196617,"La Casa Del Pan, Panadería, Tienda y Restaurante Vegano y Vegetariano",geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
196613,Restaurante Taniperla,geo_not_found,3,15440,San Cristóbal de las Casas,XX,XX,,
196620,Sancti Spíritus railway station,geo_not_found,3,15441,Sancti Spíritus,XX,XX,,
197059,Rogaland Arboret,geo_not_found,3,15460,Sandnes,XX,XX,,
197061,Sandnes Sentrum,geo_not_found,3,15460,Sandnes,XX,XX,,
197074,Listasavnið á Sandi,geo_not_found,3,15462,Sandoyar,XX,XX,,
