hotel_id,nome,fonte,old_destino_id,bracket_hints
323705,[[Rothenburg ob der Tauber]],hotel_centroid,24748,Rothenburg ob der Tauber
323706,[[Santiago de Compostela]],hotel_centroid,24748,Santiago de Compostela
323707,[[Sigtuna]],hotel_centroid,24748,Sigtuna
323708,[[Stockholm]],hotel_centroid,24748,Stockholm
323709,[[Tallinn]],local,24748,Tallinn
323710,[[Toledo (Spain),hotel_centroid,24748,
323711,[[Trier]],hotel_centroid,24748,Trier
323712,[[Tours]],hotel_centroid,24748,Tours
323713,[[Trabzon]],hotel_centroid,24748,Trabzon
323714,[[Uppsala]],local,24748,Uppsala
323715,[[Venice]],hotel_centroid,24748,Venice
323716,[[Visby]],hotel_centroid,24748,Visby
323717,[[Worms]],hotel_centroid,24748,Worms
323718,[[York]],hotel_centroid,24748,York
432794,Americas Best Value Inn,local,24748,
432795,Best Western Plus Deridder Inn & Suites,hotel_centroid,24748,
326735,Amalienborg,gmaps_not_found,24977,
326736,Rosenborg Castle,gmaps_not_found,24977,
326737,Roskilde Cathedral,gmaps_not_found,24977,
326738,Royal Palace,gmaps_not_found,24977,
326739,Gamlehaugen,gmaps_not_found,24977,
326740,Stiftsgaarden,gmaps_not_found,24977,
326741,Regalia of Norway,gmaps_not_found,24977,
326742,Nidaros Cathedral,gmaps_not_found,24977,
326743,Royal Mausoleum at Akershus castle,gmaps_not_found,24977,
326744,Drottningholm Palace,gmaps_not_found,24977,
326745,Stockholm Cathedral,gmaps_not_found,24977,
326746,Riddarholmen Church,gmaps_not_found,24977,
326748,Stones of Mora,gmaps_not_found,24977,
326749,Hagaparken,gmaps_not_found,24977,
326750,The Haga Park Museum,gmaps_not_found,24977,
326751,Gustav III:s pavilion,gmaps_not_found,24977,
326752,Ulriksdal Palace,gmaps_not_found,24977,
326753,Rosendal Palace,gmaps_not_found,24977,
326754,Rosendal Gardens,gmaps_not_found,24977,
326755,Rosersberg Palace,gmaps_not_found,24977,
326756,Tullgarn Palace,gmaps_not_found,24977,
326757,Gripsholms slott,gmaps_not_found,24977,
433130,Listowel Arms Hotel,gmaps_not_found,24977,
327927,Augsburg textile and industry museum,local,25060,
327929,Big Pit National Coal Museum,local,25060,
327931,TextilWerk Bocholt LWL Industrial Museum,local,25060,
327932,The International City of Lace and Fashion,local,25060,
327933,"Italian Centre for Coal Mining, Culture]]",local,25060,
327937,Derwent Valley Mills,local,25060,
327939,LWL Industrial Museum Zollern II/IV Colliery,local,25060,
327940,North Duisburg Landscape Park,local,25060,
327941,Verdant Works,local,25060,
327942,Imperial War Museum Duxford,local,25060,
327945,Zollverein Coal Mine Industrial Complex World Heritage Site,local,25060,
327946,LVR Industrial Museum Mueller Cloth Mill,local,25060,
327947,Falun Mine,local,25060,
327948,"German Clock Museum, German Clock Route",local,25060,
327949,Museum of Industrial Archaeology and Textile,local,25060,
327953,Espace Métal,local,25060,
327960,Westphalian Industrial Museum Brick Works Lage,local,25060,
327961,New Lanark,local,25060,
327963,National Slate Museum,local,25060,
327964,"Manufaktura, Museum of the Factory",local,25060,
328906,Old Melbourne Gaol,geo_not_found,25135,
328908,26 Henry Street,geo_not_found,25135,
328909,Avenel Cemetery,geo_not_found,25135,
328910,Avenel Court House,geo_not_found,25135,
328911,Avanel Maze,geo_not_found,25135,
328912,Bridge over Hughes Creek,geo_not_found,25135,
328913,Former Royal Mail Hotel,geo_not_found,25135,
328914,Beechworth Gaol,geo_not_found,25135,
328915,Harry Power's cell,geo_not_found,25135,
328916,Old Court House,geo_not_found,25135,
328918,Old Benalla Courthouse,geo_not_found,25135,
328919,The Bootmakers Shop,geo_not_found,25135,
328921,The Colonial Bank Site,geo_not_found,25135,
328922,The Euroa Inn,geo_not_found,25135,
328923,Animated Theatre Show,geo_not_found,25135,
328927,Greta Cemetery,geo_not_found,25135,
328930,Royal Mail Hotel,geo_not_found,25135,
328931,Mansfield Police Memorial,geo_not_found,25135,
328932,Mansfield Cemetery,geo_not_found,25135,
328933,Stringybark Creek,geo_not_found,25135,
330057,Flashman,local,25216,
330061,Flashman's Lady,local,25216,
330062,[[Singapore]],local,25216,Singapore
330064,Flashman and the Mountain of Light,local,25216,
330069,[[New Orleans]],local,25216,New Orleans
330070,Flashman and the Redskins,local,25216,
330072,[[Santa Fe Trail]],local,25216,Santa Fe Trail
330074,Flashman at the Charge,local,25216,
330078,Flashman in the Great Game,local,25216,
330079,Rani Lakshmibai,local,25216,
330084,Flashman and the Angel of the Lord,local,25216,
330085,Flashman and the Dragon,local,25216,
330088,[[Beijing/Haidian#Old_Summer_Palace,local,25216,
330089,Flashman on the March,local,25216,
330093,Flashman and the Tiger,local,25216,
330094,[[Dundee_(KwaZulu-Natal)#Isandlwana Battlefield,local,25216,
339587,GR R1,,26063,
339588,GR R2,,26063,
339589,GR R3,,26063,
339991,Tahal's Castle,local,26098,
339992,Alhabia's Tower,local,26098,
339993,Medala's Tower,local,26098,
340001,Historical Center of Vélez-Blanco,local,26098,
340002,Town hall,local,26098,
340003,Church of Santiago,local,26098,
340004,Bañones' House,local,26098,
340005,Ancient Convent of San Luis,local,26098,
340009,Hospital Universitario de Torrecárdenas,local,26098,
340010,Hospital del Poniente,local,26098,
340011,Hospital de La Inmaculada,local,26098,
340012,Hospital de Alta Resolución de El Toyo,local,26098,
340019,Jane Austen Centre,local,26100,
340021,Jane Austen's House,local,26100,
340168,Salinas en Isla Cristina,local,26110,
340173,Hermitage of Santa María del Valle,local,26110,
340175,Virgen de los Ángeles Pilgrimage,local,26110,
340176,Sevillanas to the Reina de los Ángeles,local,26110,
340177,Open pit mining Salomón,local,26110,
340178,Peñalosa,local,26110,
340181,Sevillanas rocieras,local,26110,
340182,Salve rociera,local,26110,
340183,Bagpipes and drums playing,local,26110,
340186,Shellfishing on foot in Doñana,local,26110,
340189,Infanta Elena's Hospital,local,26110,
340190,University Hospital of Juan Ramón Jiménez,local,26110,
340191,Hospital of Virgen de la Bella,local,26110,
340192,Hospital of Riotinto,local,26110,
340200,El Campanil,local,26111,
340201,Oil mil of Alhorí I,local,26111,
340206,Shelter Cimbarrillo María Antonia,local,26111,
340208,Arroyo de los Santos I,local,26111,
340212,Hospital Alto Guadalquivir de Andújar,local,26111,
340213,Hospital de San Agustín,local,26111,
340214,Hospital San Juan de la Cruz,local,26111,
340480,Blackbeard's Castle,gmaps_not_found,26130,
340481,Christiansted National Historic Site,gmaps_not_found,26130,
340482,Fort Christian,gmaps_not_found,26130,
340483,Fort Frederik,gmaps_not_found,26130,
340484,Creque Marine Railway,gmaps_not_found,26130,
340485,St Olaf's Church,gmaps_not_found,26130,
340486,National Museum of the Faroe Islands,gmaps_not_found,26130,
340487,Saint Olav's Church,gmaps_not_found,26130,
340488,Skansin,gmaps_not_found,26130,
340489,Tórshavn Cathedral,gmaps_not_found,26130,
340490,Fort Augustaborg,gmaps_not_found,26130,
340491,Fort Christiansborg,gmaps_not_found,26130,
340492,Fort Fredensborg,gmaps_not_found,26130,
340493,Fort Kongenstein,gmaps_not_found,26130,
340494,Fort Prinzenstein,gmaps_not_found,26130,
340495,Básendar,gmaps_not_found,26130,
340496,Eskifjörður,gmaps_not_found,26130,
340497,Nicobar Islands,gmaps_not_found,26130,
340498,Danmarksnagore,gmaps_not_found,26130,
340499,[[Tranquebar,gmaps_not_found,26130,
340500,Akershus Fortress,gmaps_not_found,26130,
340501,Kristiansten Fortress,gmaps_not_found,26130,
340502,Fredriksten Fortress,gmaps_not_found,26130,
340503,[[Lund]],gmaps_not_found,26130,Lund
340504,[[Kirkwall]],gmaps_not_found,26130,Kirkwall
340506,Millesgården,gmaps_not_found,26132,
340507,Angel with Flute,gmaps_not_found,26132,
340509,Raoul Wallenberg Monument,gmaps_not_found,26132,
340511,Betsy Sandberg,gmaps_not_found,26132,
340516,Canada houses,gmaps_not_found,26132,
340518,Bygge och Bo,gmaps_not_found,26132,
340519,Grönsta gärde,gmaps_not_found,26132,
340520,Täcka udden,gmaps_not_found,26132,
340521,Embassy of Eritrea,gmaps_not_found,26132,
340522,Embassy of Iran,gmaps_not_found,26132,
340523,North Korean embassy,gmaps_not_found,26132,
340524,The Russian House,gmaps_not_found,26132,
434769,First and Last Inn,gmaps_not_found,26132,
344402,Amdavad Morning Heritage Walk with Professional Tour Guide,gmaps_not_found,26467,
344403,Kalupur Railway Station,gmaps_not_found,26467,
344404,Kalupur Ghee Bazar BRTS Bus  Stop,gmaps_not_found,26467,
344405,Kalupur AMTS Bus Terminus,gmaps_not_found,26467,
344407,Lal Darwaja AMTS Bus Terminal,gmaps_not_found,26467,
344409,Kalupur Railway Station Metro Station,gmaps_not_found,26467,
344410,Rupali Pay and Park,gmaps_not_found,26467,
344411,Kalupur Swaminarayan Temple,gmaps_not_found,26467,
344412,"Kavi Dalpatram Chowk, Lambeshwar Ni Pol",gmaps_not_found,26467,
344413,"Jagvallabh Jain Temple, Nisha Pol",gmaps_not_found,26467,
344414,Calico Dome,gmaps_not_found,26467,
344415,"Kala Ramji Mandir, Haja Patel ni Pol",gmaps_not_found,26467,
344436,Bhadrakali Mandir,gmaps_not_found,26467,
344440,Vijali Ghar,gmaps_not_found,26467,
345217,[[Aachen]],gmaps_not_found,26544,Aachen
345218,Iesi,gmaps_not_found,26544,
345219,[[Vienna]],gmaps_not_found,26544,Vienna
345220,[[Worms]],gmaps_not_found,26544,Worms
345221,[[Prague]],gmaps_not_found,26544,Prague
345460,Branch Brook Park,local,26571,
345463,Waterlands Park,local,26571,
345464,South Orange Performing Arts Center (SOPAC),local,26571,
345468,Cryan's,local,26571,
345469,Gas Light Brewery & Restaurant,local,26571,
345470,Neelam Exotic Indian Cuisine,local,26571,
345471,Reservoir Restaurant,local,26571,
345474,Chris's Texas Weiner Family Restaurant,local,26571,
345478,Courtyard West Orange,local,26571,
346080,Naturpark Attersee-Traunsee,local,26640,
346081,Vrani kamen,hotel_centroid,26640,
346082,Jelsa,hotel_centroid,26640,
346083,[[Anholt]],hotel_centroid,26640,Anholt
346084,Bulbjerg,hotel_centroid,26640,
346085,Mandø,hotel_centroid,26640,
346086,[[Møn]] and Nyord,hotel_centroid,26640,Møn
346087,[[Cévennes National Park]],local,26640,Cévennes National Park
346088,[[Millevaches Natural Regional Park]],local,26640,Millevaches Natural Regional Park
346089,[[Morvan Regional Natural Park]],local,26640,Morvan Regional Natural Park
346090,Regional Natural Park of [[Vercors]],local,26640,Vercors
346091,[[Bavarian Forest National Park]],local,26640,Bavarian Forest National Park
346092,[[Eifel National Park]],local,26640,Eifel National Park
346093,Winklmoosalm,hotel_centroid,26640,
346094,Aenos National Park,local,26640,
346095,[[Bükk]] Mountains,hotel_centroid,26640,Bükk
346096,[[Hortobágy]] National Park,local,26640,Hortobágy
346097,Zselic Starry Sky Park,local,26640,
346098,De Boschplaat,hotel_centroid,26640,
346099,Lauwersmeer National Park,local,26640,
346100,Artis (zoo),local,26640,
346101,Øvre Pasvik National Park,local,26640,
346102,Gantrisch Regional Nature Park,local,26640,
435305,Hotel Meson la Noria,hotel_centroid,26640,
435306,Hotel CH,hotel_centroid,26640,
346640,Science Museum of Long Island,local,26699,
346641,Plandome Country Club,local,26699,
346642,Plandome Heights Village Preserve,local,26699,
346643,Plandome Pond Park,local,26699,
346644,Plandome Village Hall,local,26699,
435366,Motel North,hotel_centroid,26699,
346745,[[Cerveteri]],geo_not_found,26712,Cerveteri
346746,[[Tarquinia]],geo_not_found,26712,Tarquinia
346748,[[Vulci]],geo_not_found,26712,Vulci
346749,[[Orvieto]],geo_not_found,26712,Orvieto
346750,[[Veii]],geo_not_found,26712,Veii
346751,[[Populonia]],geo_not_found,26712,Populonia
346752,National Etruscan Museum,gmaps_not_found,26712,
347606,[[Lake Nakuru National Park]],gmaps_not_found,26807,Lake Nakuru National Park
347607,Mai Po Marshes,gmaps_not_found,26807,
347608,[[Bhitarkanika Mangroves]],gmaps_not_found,26807,Bhitarkanika Mangroves
347609,Bhoj Wetland,gmaps_not_found,26807,
347610,Chandra Taal,gmaps_not_found,26807,
347611,[[Chilika Lake]],gmaps_not_found,26807,Chilika Lake
347612,Deepor Beel,gmaps_not_found,26807,
347613,East Calcutta Wetlands,gmaps_not_found,26807,
347614,Gulf of Mannar Marine Biosphere Reserve,gmaps_not_found,26807,
347615,Hirakud Reservoir,gmaps_not_found,26807,
347616,Karikili Bird Sanctuary,gmaps_not_found,26807,
347617,[[Kerala Backwaters]],gmaps_not_found,26807,Kerala Backwaters
347618,Pallikaranai Wetland,gmaps_not_found,26807,
347619,Point Calimere Wildlife and Bird Sanctuary,gmaps_not_found,26807,
347620,Runn of Kutch,gmaps_not_found,26807,
347621,[[Sundarbans]],gmaps_not_found,26807,Sundarbans
347622,Thane Creek,gmaps_not_found,26807,
347623,Vedanthangal Bird Sanctuary,gmaps_not_found,26807,
347624,[[Olango_Island#Olango Wildlife Sanctuary,gmaps_not_found,26807,
347625,Akyatan Lagoon,gmaps_not_found,26807,
347626,[[Izmir#Q6043373,gmaps_not_found,26807,
347627,[[Silifke#See,gmaps_not_found,26807,
347628,[[Kızılırmak Delta Bird Reserve,gmaps_not_found,26807,
347629,Kızören Sinkhole,gmaps_not_found,26807,
347630,[[Burdur,gmaps_not_found,26807,
347631,[[Bandırma#Bird Paradise National Park,gmaps_not_found,26807,
347632,Lake Kuyucuk,gmaps_not_found,26807,
347633,Lake Meke,gmaps_not_found,26807,
347634,[[Tatvan#Q948747,gmaps_not_found,26807,
347635,Lake Seyfe,gmaps_not_found,26807,
347636,Lake Uluabat,gmaps_not_found,26807,
347637,Sultan Marshes,gmaps_not_found,26807,
347638,[[Yumurtalık,gmaps_not_found,26807,
347639,Lake Lachua,gmaps_not_found,26807,
347640,Jeannette Kawas National Park,gmaps_not_found,26807,
347641,Cuatrociénegas,gmaps_not_found,26807,
347642,Huatulco,gmaps_not_found,26807,
347643,Lago de Pátzcuaro,gmaps_not_found,26807,
347644,El Mogote Wetlands,gmaps_not_found,26807,
347645,Islas Marietas,gmaps_not_found,26807,
435478,Hotel Lawrence,gmaps_not_found,26807,
435479,Sheel Hotel,gmaps_not_found,26807,
435480,Ship Hotel,gmaps_not_found,26807,
435481,Grand Hotel,gmaps_not_found,26807,
348595,Eura Church,hotel_centroid,26915,
348596,Hinnerjoki Church,hotel_centroid,26915,
348597,Honkilahti Church,hotel_centroid,26915,
348598,Kiukainen Church,hotel_centroid,26915,
348599,Köyliö Church,hotel_centroid,26915,
348600,Panelia Church,local,26915,
348601,Säkylä Church,hotel_centroid,26915,
348602,Naurava lohikäärme,hotel_centroid,26915,
348603,Panelia Mill and Local History Museum,local,26915,
348604,Sepon Kauppa,hotel_centroid,26915,
348605,K-Supermarket Eura,hotel_centroid,26915,
348606,S-Market Eura,hotel_centroid,26915,
348607,K-Market Panelia,local,26915,
348608,Sale Kauttua,hotel_centroid,26915,
348609,Trattoria La Mia Bella,hotel_centroid,26915,
348610,Kepolan Olohuone,local,26915,
348611,Panelian kyläbaari,local,26915,
348612,Public House Laululintunen,hotel_centroid,26915,
348613,Kauttua Manor,local,26915,
349296,Bergmancenter,local,26990,
349297,Fårö Church,local,26990,
349722,Nirox Sculpture Park,gmaps_not_found,27015,
349723,Hakone Open Air Museum,gmaps_not_found,27015,
349724,Changchun World Sculpture Park,gmaps_not_found,27015,
349725,Yorkshire Sculpture Park,gmaps_not_found,27015,
349726,Ekeberg Park,gmaps_not_found,27015,
349727,Kröller-Müller Museum Sculpture Garden,gmaps_not_found,27015,
349728,Parikkala Sculpture Park,gmaps_not_found,27015,
349729,Millesgården,gmaps_not_found,27015,
349730,Frederik Meijer Gardens & Sculpture Park,gmaps_not_found,27015,
349731,Storm King Sculpture Park,gmaps_not_found,27015,
349732,Inhotim,gmaps_not_found,27015,
349733,[[Manhattan/Financial District#,gmaps_not_found,27015,
349734,[[Kevadia#Q7604504,gmaps_not_found,27015,
349735,[[Rio de Janeiro/Zona Sul#Q79961,gmaps_not_found,27015,
349736,[[Volgograd,gmaps_not_found,27015,
349737,[[Novgorod,gmaps_not_found,27015,
349738,Trevi Fountain,gmaps_not_found,27015,
349739,[[Brussels/Centre#Q152072,gmaps_not_found,27015,
349740,Palace of Versailles,gmaps_not_found,27015,
349741,Peterhof Grand Palace,gmaps_not_found,27015,
349742,[[Xilitla#Q11688402,gmaps_not_found,27015,
349743,[[Barcelona/Gràcia#Q212867,gmaps_not_found,27015,
349744,[[Los Angeles/South Central#Q445256,gmaps_not_found,27015,
349745,Museo Subacuático de Arte,gmaps_not_found,27015,
350093,Altyn-Emel East,gmaps_not_found,27036,
350094,Altyn-Emel Central,gmaps_not_found,27036,
350095,Altyn-Emel West,gmaps_not_found,27036,
350096,Barsakelmes island,gmaps_not_found,27036,
350097,Kaskakulan,gmaps_not_found,27036,
350098,Bereketli Garagum,gmaps_not_found,27036,
350099,Gaplangyr,gmaps_not_found,27036,
350100,Repetek,gmaps_not_found,27036,
350101,Yeradzhi,gmaps_not_found,27036,
350102,Saigachy,gmaps_not_found,27036,
350103,Saigachy-Beleuli,gmaps_not_found,27036,
350104,Saigachy-Duana,gmaps_not_found,27036,
350105,Saigachy-Zhideyli,gmaps_not_found,27036,
350106,Southern Ustyurt,gmaps_not_found,27036,
435660,Fonda Eva Martin,gmaps_not_found,27036,
435661,Hotel D'Cervantes,gmaps_not_found,27036,
435662,Hotel Las Galeritas de San Sebastián Villas,gmaps_not_found,27036,
350147,Noushirvān,local,27042,
350148,Āhovān,local,27042,
350149,Parand,local,27042,
350150,Robāt-e Sharaf,local,27042,
350151,Anjireh Ājori,local,27042,
350152,Anjireh Sangi,local,27042,
350157,Sheikhali Khān,local,27042,
350158,Maranjāb,local,27042,
350161,Mahyār,local,27042,
350164,Mazinān,local,27042,
350166,Zafarāniyeh,local,27042,
350168,Sarāyān,local,27042,
350172,Miāndasht,local,27042,
350175,Farasfaj,local,27042,
350178,Ganjali Khān,local,27042,
350180,Khājeh Nazar,local,27042,
350349,[[Henri Pittier National Park,local,27053,
350350,[[Sierra Nevada National Park,local,27053,
350351,[[Guatopo National Park,local,27053,
350352,[[El Ávila National Park,local,27053,
350353,[[Yurubí National Park,local,27053,
350354,[[Canaima National Park,local,27053,
350355,[[Yacambú National Park,local,27053,
350356,[[Cueva de la Quebrada del Toro National Park,local,27053,
350357,[[Archipiélago de Los Roques National Park,local,27053,
350358,[[Macarao National Park,local,27053,
350359,[[Mochima National Park,local,27053,
350360,[[Laguna de La Restinga National Park,local,27053,
350361,[[Médanos de Coro National Park,local,27053,
350362,[[Laguna de Tacarigua National Park,local,27053,
350363,[[Cerro El Copey National Park,local,27053,
350364,[[Aguaro-Guariquito National Park,local,27053,
350365,[[Morrocoy National Park,local,27053,
350366,[[El Guácharo National Park,local,27053,
350367,[[Terepaima National Park,local,27053,
350368,[[Jaua-Sarisariñama National Park,local,27053,
350369,[[Serranía La Neblina National Park,local,27053,
350370,[[Yapacana National Park,local,27053,
350371,[[Duida-Marahuaca National Park,local,27053,
350372,[[Península de Paria National Park,local,27053,
350373,[[Sierra de Perijá National Park,local,27053,
350374,[[El Tamá National Park,local,27053,
350375,[[San Esteban National Park,local,27053,
350376,[[Juan Crisóstomo Falcón National Park,local,27053,
350377,[[Santos Luzardo National Park,local,27053,
350378,[[Guaramacal National Park,local,27053,
350379,[[Dinira National Park,local,27053,
350380,[[General Juan Pablo Peñaloza National Park,local,27053,
350381,[[Chorro El Indio National Park,local,27053,
350382,[[Sierra La Culata National Park,local,27053,
350383,[[Cerro Saroche National Park,local,27053,
350384,[[Turuépano National Park,local,27053,
350385,[[Mariusa National Park,local,27053,
350386,[[Ciénagas del Catatumbo National Park,local,27053,
350387,[[Parima Tapirapecó National Park,local,27053,
350388,[[Río Viejo San Camilo National Park,local,27053,
435680,Hotel Böhlerstern,hotel_centroid,27053,
351002,Adelaide Arcade,gmaps_not_found,27095,
351003,David Jones,gmaps_not_found,27095,
351004,Myer,gmaps_not_found,27095,
351005,Queen Victoria Building,gmaps_not_found,27095,
351006,Galeries Royales Saint-Hubert,gmaps_not_found,27095,
351007,Churin,gmaps_not_found,27095,
351008,Shanghai No. 1 Department Store,gmaps_not_found,27095,
351009,Shanghai YongAn Department Store,gmaps_not_found,27095,
351010,Xiangshan Commercial Culture Museum,gmaps_not_found,27095,
351011,Bazar de l'Hôtel de Ville (BHV),gmaps_not_found,27095,
351012,Le Bon Marché,gmaps_not_found,27095,
351013,Galeries Lafayette,gmaps_not_found,27095,
351014,La Samaritaine,gmaps_not_found,27095,
351015,Printemps,gmaps_not_found,27095,
351016,KaDeWe,gmaps_not_found,27095,
351017,[[Milan/Centro Storico#Q51112,gmaps_not_found,27095,
351018,[[Milan/Centro Storico#La Rinascente,gmaps_not_found,27095,
351020,Mitsukoshi,gmaps_not_found,27095,
351021,Takashimaya,gmaps_not_found,27095,
351023,[[Mexico_City/Polanco#,gmaps_not_found,27095,
351024,[[Ulaanbaatar#Q125944026,gmaps_not_found,27095,
351025,De Bijenkorf,gmaps_not_found,27095,
351026,Smith & Caughey's,gmaps_not_found,27095,
351027,[[Helsinki/Central#Q644390,gmaps_not_found,27095,
351028,[[Stockholm/Norrmalm#Q1998385,gmaps_not_found,27095,
351029,[[Copenhagen/Indre By#Q72923107,gmaps_not_found,27095,
351030,[[Copenhagen/Indre By#Q11976960,gmaps_not_found,27095,
351031,[[Oslo/Sentrum#Q7605855,gmaps_not_found,27095,
351032,Moscow GUM Department Store,gmaps_not_found,27095,
351033,Moscow TSUM,gmaps_not_found,27095,
351034,Hayashi Department Store,gmaps_not_found,27095,
351035,Fortnum & Mason,gmaps_not_found,27095,
351036,Harrods,gmaps_not_found,27095,
351037,Harvey Nichols,gmaps_not_found,27095,
351038,Liberty,gmaps_not_found,27095,
351039,Selfridges,gmaps_not_found,27095,
351040,Bergdorf Goodman,gmaps_not_found,27095,
351041,Bloomingdale's,gmaps_not_found,27095,
600790,Hotel Quinta Minera,wikivoyage-listing,27095,
600791,"Hotel Regina ""El Llano""",wikivoyage-listing,27095,
600792,Hotel Ray 4 Hermanos,wikivoyage-listing,27095,
600793,Hotel Real de Conde,wikivoyage-listing,27095,
351820,Plaza las Ventas,geo_not_found,27160,
351821,Plaza de Toros de la Real Maestranza,geo_not_found,27160,
351822,Plaza de Toros Pamplona,geo_not_found,27160,
351823,Les Arènes,geo_not_found,27160,
351824,Plaza Monumental Mexico,geo_not_found,27160,
351825,Plaza Monumental Aguascalientes,geo_not_found,27160,
351826,Plaza de Toros La Coleta,geo_not_found,27160,
351827,Nuevo Toreo de Tijuana,geo_not_found,27160,
351828,Plaza de Toros de Merida,geo_not_found,27160,
351829,Plaza los Toros Manizales,geo_not_found,27160,
351830,Plaza de Toros Cartagena,geo_not_found,27160,
351831,Plaza de Toros de Acho,geo_not_found,27160,
351832,La Petatera de Villa de Alvarez,geo_not_found,27160,
351833,La Monumental,geo_not_found,27160,
351834,Plaza de Toros Cancun,geo_not_found,27160,
351835,Plaza de Toros Nuevo Progreso,geo_not_found,27160,
351836,Plaza de Toros Real de San Carlos,geo_not_found,27160,
351837,Baekje Cultrual Land,gmaps_not_found,27161,
435820,Hotel Aljofar,gmaps_not_found,27161,
435821,Hotel Malvira,gmaps_not_found,27161,
435822,Hotel Kasino,gmaps_not_found,27161,
352004,Emergencies-112,gmaps_not_found,27178,
352005,Guardia Civil,gmaps_not_found,27178,
352006,Baza hospital,gmaps_not_found,27178,
352007,High resolution hospital of Guadix,gmaps_not_found,27178,
352008,Virgen de Las Nieves University General Hospital,gmaps_not_found,27178,
352009,Santa Ana hospital,gmaps_not_found,27178,
352010,High resolution hospital of Loja,gmaps_not_found,27178,
352013,[[Almuñécar]],gmaps_not_found,27178,Almuñécar
352015,[[La Alpujarra]],gmaps_not_found,27178,La Alpujarra
435845,Girasoles Hotel,gmaps_not_found,27178,
435847,Hotel las Delicias,gmaps_not_found,27178,
600882,Hotel Balam Ku,gmaps_not_found,27178,
353046,Iheneke Lakes,,27275,
353047,Ogbagada Spring and Waterfall,,27275,
353048,Ihuezi Cave,,27275,
353049,Swimming,,27275,
353050,Hang out,,27275,
353051,Picnic,,27275,
435908,Hotel San Pedro,wikivoyage-listing,27275,
435909,Hotel Santa Fe,wikivoyage-listing,27275,
354178,Vasa shipyard,gmaps_not_found,27381,
354183,Galärvarvskyrkogården,gmaps_not_found,27381,
354184,Maritime Museum,gmaps_not_found,27381,
355166,Kajak & Uteliv,,27486,
436141,Auberge Godefroy,wikivoyage-listing,27486,
436142,Motel Bécancour,wikivoyage-listing,27486,
355526,Latvian Museum of Pharmacy,,27515,
355529,Surgeons' Hall Museums,,27515,
355531,Hunterian Museum,,27515,
355532,The Old Operating Theatre,,27515,
355640,Woodbine Beach,geo_not_found,27523,
355641,Lee's Palace,geo_not_found,27523,
355642,Toronto Reference Library,geo_not_found,27523,
656243,Mountain Sea Hotel,gmaps_not_found,27523,
355928,[[Stonehenge]],hotel_centroid,27552,Stonehenge
355929,[[Avebury]],hotel_centroid,27552,Avebury
355930,Great Circle at Stanton Drew,hotel_centroid,27552,
355931,Ring of Brodgar,hotel_centroid,27552,
355932,Callanish Stones,local,27552,
355933,Boscawen-Un,hotel_centroid,27552,
355934,Maeshowe tumulus,hotel_centroid,27552,
355935,Skara Brae,hotel_centroid,27552,
355936,Dolmens of Poulnabrone,hotel_centroid,27552,
355937,Newgrange,hotel_centroid,27552,
355938,Carrowmore Megalithic Site,local,27552,
355939,Menhir from Devil's Arrows,hotel_centroid,27552,
355940,Punchestown Long Stone,hotel_centroid,27552,
355941,Ales Stenar,local,27552,
355942,Blå Jungfrun,hotel_centroid,27552,
355943,Rune stones from Jelling,hotel_centroid,27552,
355944,[[Carnac]],hotel_centroid,27552,Carnac
355945,Locmariaquer,hotel_centroid,27552,
355946,Menhir of Kerloas,hotel_centroid,27552,
355947,Menhir of Champ-Dolent,hotel_centroid,27552,
355948,Stone rows of Lagatjar,hotel_centroid,27552,
355949,La Roche aux Fées,hotel_centroid,27552,
355950,Dolmens of Gavrinis,hotel_centroid,27552,
355951,Dolmens de la Pierre Levée,hotel_centroid,27552,
355952,Dolmens of Fades,hotel_centroid,27552,
355953,Menhir of Clendy,hotel_centroid,27552,
355954,Seven stone houses,hotel_centroid,27552,
355955,Royal tomb of Groß Berßen,local,27552,
355956,Large stone tombs on the Buschhöhe,hotel_centroid,27552,
355957,Devil's stones,hotel_centroid,27552,
355958,Goseck,hotel_centroid,27552,
355959,Circular ditch system Pömmelte,hotel_centroid,27552,
355960,Cromlech from Almendres,local,27552,
355961,Cromlech from Portela de Mogos,hotel_centroid,27552,
355962,Cromlech of Vale Maria do Meio,local,27552,
355963,Dolmens of Menga,hotel_centroid,27552,
355964,Dolmens of Soto,hotel_centroid,27552,
355965,Antequera Dolmens,hotel_centroid,27552,
355966,Anta Grande do Zambujeiro,hotel_centroid,27552,
355967,Megalithic temples of Ġgantija,local,27552,
436209,Motel Welden,hotel_centroid,27552,
356440,Alojamento 353063,,27605,
356441,Alojamento 353064,,27605,
356442,Alojamento 353065,,27605,
356443,Alojamento 353066,,27605,
356444,Alojamento 353067,,27605,
356445,Alojamento 353068,,27605,
436261,Hotel Sapphire,wikivoyage-listing,27605,
356953,Thornby Park Trailhead,hotel_centroid,27649,
356954,Osteen Trailhead,hotel_centroid,27649,
356955,Gobblers Lodge Trailhead,hotel_centroid,27649,
356956,Cow Creek Bridge,hotel_centroid,27649,
356957,Edgewater/Titusville Trail Fork,hotel_centroid,27649,
356958,Maytown Trailhead,hotel_centroid,27649,
356959,Kurt Eichin Memorial Trail,local,27649,
356960,Scottsmoor Flatwoods Sanctuary,hotel_centroid,27649,
356961,Aurantia Road Trailhead,hotel_centroid,27649,
356962,Cow Creek Trailhead,hotel_centroid,27649,
